amplitude,mean_x,mean_y,sigma_x,sigma_y,filename
7571.113452745583,302.6659039302507,545.9041084037442,11.760570815462016,8.085214071227686,cr1_2003p_00005.cbf
8426.292753084404,302.272705064613,546.1535727955061,11.3303680430155,7.973690978360832,cr1_2003p_00006.cbf
7846.806072918517,302.52412391177404,546.1988569835922,11.417634321512654,7.965998123434978,cr1_2003p_00007.cbf
7631.350290389878,302.5255482487042,546.7999642077903,11.344763958893749,8.095168527400736,cr1_2003p_00008.cbf
5635.15867928097,303.6862226830907,546.910276842423,11.725498062830376,8.20894085894987,cr1_2004p_00001.cbf
5233.554601057897,303.99782365896687,546.8361427721906,11.684403572938145,8.276990159395615,cr1_2004p_00002.cbf
4927.2757413446125,303.7569863040252,546.1633457078653,11.654097982783984,8.380683179535856,cr1_2004p_00003.cbf
4888.383645917367,303.5390529669186,546.4606805860444,11.257084583121598,8.449285965096164,cr1_2004p_00004.cbf
9151.93358196407,302.15548430941175,545.978574656615,10.696621489690688,7.842588599970787,cr1_2004p_00005.cbf
9195.393501820292,301.7829344814236,546.1302335089363,11.159569217502462,7.909412102054596,cr1_2004p_00006.cbf
8884.26161384703,302.2270365732373,546.5819496399017,11.242078860565387,7.963532867085229,cr1_2004p_00007.cbf
8169.908966654354,302.7142869975665,546.9761700507015,11.245703914415415,8.026167394471042,cr1_2004p_00008.cbf
6350.337831166468,302.9928938289434,547.2832180823439,11.450301210006304,8.004613976748947,cr1_2005p_00001.cbf
5431.33858183487,303.8964234287083,546.7736666070598,11.607547430222857,8.154873319208875,cr1_2005p_00002.cbf
4876.452974013836,303.5224378801873,546.783702057643,11.477278970800032,8.461422792148724,cr1_2005p_00003.cbf
6910.976243131767,302.74553847462823,546.1085166420785,11.507798470788998,8.192986871902365,cr1_2005p_00004.cbf
7307.560599013929,302.66847632960264,545.6913178732271,11.112653760405848,8.066315561386515,cr1_2005p_00005.cbf
9496.49548001922,302.37725565695945,546.1470434152731,11.363554980348573,7.894234140501145,cr1_2005p_00006.cbf
9132.616481359551,302.22987765689334,546.4962776937887,11.12789031577163,7.920305874254863,cr1_2005p_00007.cbf
8372.999778795795,302.6600558755913,547.0275774643195,11.271648045394462,8.019602748735377,cr1_2005p_00008.cbf
7684.854082954083,303.4710549020457,547.0473035286295,11.215405373606307,8.112821607421381,cr1_2006p_00001.cbf
5712.3650552295,303.3799682820597,547.190358995135,11.805569618670807,8.268385555718805,cr1_2006p_00002.cbf
5150.529717176456,303.544687194118,546.9858002529892,11.542680922948016,8.390882856579783,cr1_2006p_00003.cbf
7207.0072712204765,303.3219955184855,545.8097997667151,10.89733502788392,8.034143183553503,cr1_2006p_00004.cbf
8122.346801730604,302.6555130566056,545.9006294342745,11.142980680870275,7.962070334464505,cr1_2006p_00005.cbf
9364.92941220853,302.3035655400004,546.3459455101569,11.16311574847412,7.828756896122614,cr1_2006p_00006.cbf
8824.440884634256,302.21621359825303,546.5628182481698,11.1008320911773,7.985477018999073,cr1_2006p_00007.cbf
8034.274653993958,302.9277328467494,546.9886171257209,11.401555406858227,8.114954491674506,cr1_2006p_00008.cbf
7708.728326561903,303.58961916467337,547.0487285829684,11.233801816265238,8.098556309046812,cr1_2007p_00001.cbf
6015.032985622291,303.47283632382783,547.2112427200921,11.680391519233964,8.190535377318852,cr1_2007p_00002.cbf
5845.795464712434,303.1502372951952,546.7256124543086,11.397611168060871,8.26513940279864,cr1_2007p_00003.cbf
7454.652671756189,302.99130820161207,546.1625157774768,11.18002546743314,8.074947279756548,cr1_2007p_00004.cbf
9152.680270656618,302.41152805850885,546.0124433610973,11.067002818195018,7.871945093473267,cr1_2007p_00005.cbf
9723.987620275371,301.92395578107426,546.3976607296805,11.140422676700362,7.861427478500082,cr1_2007p_00006.cbf
8854.61922601978,302.3584765751323,546.5678206214463,11.200429462483724,8.029923000952909,cr1_2007p_00007.cbf
8253.599179232207,302.9216046896609,547.0553705668893,11.313022544788089,8.037501568217122,cr1_2007p_00008.cbf
7546.740434682988,303.5745004809957,547.00876849756,11.184747621431542,8.115386237405737,cr1_2008p_00001.cbf
6071.33504196466,303.32031671825115,547.2252709788283,11.483528640783506,8.192273568007504,cr1_2008p_00002.cbf
6077.941011570047,302.9606638981707,546.9427825230823,11.242023305955676,8.113507987293438,cr1_2008p_00003.cbf
5220.951779967551,302.773746529982,546.6660983383838,10.946947228663118,8.393765788704034,cr1_2008p_00004.cbf
6149.9002489752565,302.20906092130724,546.3948514940557,11.265294806815668,8.319163585461498,cr1_2008p_00005.cbf
9218.354568001623,302.3590054421388,546.5911584311185,11.181868605817696,7.855854904849743,cr1_2008p_00006.cbf
8243.076417453023,302.96059136818417,546.7957862451967,11.362061972111452,8.016246425358878,cr1_2008p_00007.cbf
8179.875722780502,302.84995932664793,547.1019663419675,11.162655803917255,8.04891829896058,cr1_2008p_00008.cbf
8081.142528311467,303.76135891267546,547.0595008466051,10.998797845684283,8.058351299034367,cr1_2009p_00001.cbf
5975.430927150128,303.6054586658739,547.1920198828553,11.531586153404923,8.24047243705396,cr1_2009p_00002.cbf
6391.631354672259,303.0952426232068,546.9082966790846,11.104432549609744,8.09502668552092,cr1_2009p_00003.cbf
7991.792128984444,302.8818856578222,546.2745491736603,11.022473379942836,8.074946139137241,cr1_2009p_00004.cbf
9948.256254755195,302.2428417547065,546.056170147412,10.69703256053216,7.856160921911577,cr1_2009p_00005.cbf
9933.719926861608,302.1222262432924,546.2220969190709,11.04543507027367,7.848493940900282,cr1_2009p_00006.cbf
9461.60525493418,302.38131122272426,546.5779918163685,11.126588154864931,7.955509141920064,cr1_2009p_00007.cbf
8530.040291124202,302.8497947578496,547.0466785523366,11.332304511051964,8.00101754397722,cr1_2009p_00008.cbf
8049.130237183431,303.5669372845995,547.0689303232195,11.065399325719026,8.04827898251239,cr1_2010p_00001.cbf
6199.770228403325,303.49506901323895,547.19146984218,11.465005642970045,8.135658253414285,cr1_2010p_00002.cbf
6343.55765838501,303.208135811798,546.9098924540153,11.136344305612882,8.12756085149159,cr1_2010p_00003.cbf
8249.562342921214,302.8197205565229,546.2292422409824,10.996941172520788,8.050653732737613,cr1_2010p_00004.cbf
9825.558406918608,302.8572112722629,545.8237894962442,10.885315677768387,7.951900410039428,cr1_2010p_00005.cbf
9957.693326263745,302.31870988836295,546.2240216855902,11.1072912691738,7.855922308399706,cr1_2010p_00006.cbf
9237.641561883993,302.23553335686825,546.6445723189211,11.22976203865555,7.985851583613459,cr1_2010p_00007.cbf
8790.929956893093,302.771640102613,547.0260755987797,11.271587349008357,7.975266717971984,cr1_2010p_00008.cbf
7858.618160372472,303.39754825018355,546.9711848503557,11.07651891990927,8.05692038355314,cr1_2011p_00001.cbf
6162.325151680143,303.14168915411665,547.129402471491,11.417047960288308,8.16098002438668,cr1_2011p_00002.cbf
7390.194329617711,303.32936927494035,546.6071120975078,10.97783156598284,8.14784774921527,cr1_2011p_00003.cbf
7078.570012967941,302.2043220039626,546.6900855480185,11.15053627755504,7.972308157013396,cr1_2011p_00004.cbf
5001.46681733744,302.80099677087526,545.7394079178572,11.897637513895887,8.372980873703819,cr1_2011p_00005.cbf
9620.691447977368,302.23111852896807,546.6127468400633,11.30838343688499,7.811121627184544,cr1_2011p_00006.cbf
8806.45801038674,302.673687520305,546.6935132477192,11.365964877226988,7.953662859901078,cr1_2011p_00007.cbf
6540.531386197543,302.7170008109979,546.952551939076,11.786519342746503,8.325478824688888,cr1_2011p_00008.cbf
6499.183204018501,303.16893102306267,547.3507778813807,11.473096446495246,8.104917181874328,cr1_2012p_00001.cbf
6054.813633140881,303.47395371105773,547.3988079829005,11.625540428093702,8.131868472349087,cr1_2012p_00002.cbf
6315.216055941311,303.25963067669016,546.7682111550864,11.248483496501704,8.154630980454142,cr1_2012p_00003.cbf
7909.0600805480035,302.74015957710014,546.2608071514805,11.059071781587368,8.098607742571033,cr1_2012p_00004.cbf
9299.339574842446,302.7453334895707,546.1657143956429,11.14425708274233,7.928546438304328,cr1_2012p_00005.cbf
10026.324309044176,302.2502327412967,546.5411149877733,11.1175252002785,7.789239055034991,cr1_2012p_00006.cbf
8780.067368810918,302.7389429566855,546.8531259438414,11.34106761895778,7.945366799276114,cr1_2012p_00007.cbf
8375.616675509196,303.00760871811457,546.9847738308817,11.211341225545052,8.042289128931788,cr1_2012p_00008.cbf
8164.951546250169,303.6356282418021,546.988915837664,11.070195138863578,8.088636740419261,cr1_2013p_00001.cbf
