filename,y_min,y_max,x_min,x_max,height,width,size
cr1_1604p_00006.cbf,531,559,285,323,28,38,1064
cr1_1604p_00007.cbf,531,559,286,324,28,38,1064
cr1_1604p_00008.cbf,531,559,287,324,28,37,1036
cr1_1605p_00001.cbf,531,559,287,324,28,37,1036
cr1_1605p_00002.cbf,531,559,287,325,28,38,1064
cr1_1605p_00003.cbf,531,559,287,325,28,38,1064
cr1_1605p_00004.cbf,531,558,286,323,27,37,999
cr1_1605p_00005.cbf,531,559,284,322,28,38,1064
cr1_1605p_00006.cbf,531,559,284,322,28,38,1064
cr1_1605p_00007.cbf,531,559,286,323,28,37,1036
cr1_1605p_00008.cbf,531,559,287,324,28,37,1036
cr1_1606p_00001.cbf,531,559,287,324,28,37,1036
cr1_1606p_00002.cbf,531,559,287,325,28,38,1064
cr1_1606p_00003.cbf,531,558,287,324,27,37,999
cr1_1606p_00004.cbf,530,558,285,323,28,38,1064
cr1_1606p_00005.cbf,531,558,284,322,27,38,1026
cr1_1606p_00006.cbf,531,558,285,323,27,38,1026
cr1_1606p_00007.cbf,531,558,286,323,27,37,999
cr1_1606p_00008.cbf,531,559,287,324,28,37,1036
cr1_1607p_00001.cbf,531,559,287,324,28,37,1036
cr1_1607p_00002.cbf,531,559,287,325,28,38,1064
cr1_1607p_00003.cbf,531,558,287,324,27,37,999
cr1_1607p_00004.cbf,531,558,286,323,27,37,999
cr1_1607p_00005.cbf,531,558,284,322,27,38,1026
cr1_1607p_00006.cbf,531,558,285,323,27,38,1026
cr1_1607p_00007.cbf,531,559,287,324,28,37,1036
cr1_1607p_00008.cbf,531,559,287,324,28,37,1036
cr1_1608p_00001.cbf,531,559,287,324,28,37,1036
cr1_1608p_00002.cbf,531,559,287,324,28,37,1036
cr1_1608p_00003.cbf,530,559,287,324,29,37,1073
cr1_1608p_00004.cbf,531,558,286,323,27,37,999
cr1_1608p_00005.cbf,531,558,285,323,27,38,1026
cr1_1608p_00006.cbf,531,559,285,323,28,38,1064
cr1_1608p_00007.cbf,531,559,286,324,28,38,1064
cr1_1608p_00008.cbf,531,559,287,324,28,37,1036
cr1_1609p_00001.cbf,531,560,287,324,29,37,1073
cr1_1609p_00002.cbf,531,559,287,324,28,37,1036
cr1_1609p_00003.cbf,531,559,287,324,28,37,1036
cr1_1609p_00004.cbf,531,558,286,323,27,37,999
cr1_1609p_00005.cbf,531,558,285,323,27,38,1026
cr1_1609p_00006.cbf,531,558,285,323,27,38,1026
cr1_1609p_00007.cbf,531,559,286,324,28,38,1064
cr1_1609p_00008.cbf,531,559,287,324,28,37,1036
cr1_1610p_00001.cbf,531,559,287,324,28,37,1036
cr1_1610p_00002.cbf,531,559,287,324,28,37,1036
cr1_1610p_00003.cbf,531,558,287,324,27,37,999
cr1_1610p_00004.cbf,531,558,285,323,27,38,1026
cr1_1610p_00005.cbf,531,558,285,323,27,38,1026
cr1_1610p_00006.cbf,531,559,285,323,28,38,1064
cr1_1610p_00007.cbf,530,559,286,324,29,38,1102
cr1_1610p_00008.cbf,531,559,287,324,28,37,1036
cr1_1611p_00001.cbf,531,559,287,324,28,37,1036
cr1_1611p_00002.cbf,531,559,287,324,28,37,1036
cr1_1611p_00003.cbf,531,558,287,324,27,37,999
cr1_1611p_00004.cbf,531,558,286,323,27,37,999
cr1_1611p_00005.cbf,531,558,284,323,27,39,1053
cr1_1611p_00006.cbf,530,558,285,323,28,38,1064
cr1_1611p_00007.cbf,531,559,286,324,28,38,1064
cr1_1611p_00008.cbf,531,559,287,324,28,37,1036
cr1_1612p_00001.cbf,531,559,287,324,28,37,1036
cr1_1612p_00002.cbf,531,559,288,325,28,37,1036
cr1_1612p_00003.cbf,531,558,287,325,27,38,1026
cr1_1612p_00004.cbf,531,558,286,323,27,37,999
cr1_1612p_00005.cbf,531,558,285,323,27,38,1026
cr1_1612p_00006.cbf,531,558,285,323,27,38,1026
cr1_1612p_00007.cbf,531,559,287,324,28,37,1036
cr1_1612p_00008.cbf,531,559,287,324,28,37,1036
cr1_1613p_00001.cbf,531,559,287,324,28,37,1036
cr1_1613p_00002.cbf,531,559,287,325,28,38,1064
cr1_1613p_00003.cbf,531,558,287,324,27,37,999
cr1_1613p_00004.cbf,531,558,286,323,27,37,999
cr1_1613p_00005.cbf,531,559,284,322,28,38,1064
cr1_1613p_00006.cbf,531,559,285,323,28,38,1064
cr1_1613p_00007.cbf,531,559,286,324,28,38,1064
cr1_1613p_00008.cbf,531,559,287,324,28,37,1036
cr1_1614p_00001.cbf,531,559,287,324,28,37,1036
cr1_1614p_00002.cbf,531,559,287,325,28,38,1064
cr1_1614p_00003.cbf,530,559,287,325,29,38,1102
cr1_1614p_00004.cbf,530,559,286,323,29,37,1073
cr1_1614p_00005.cbf,531,558,284,323,27,39,1053
cr1_1614p_00006.cbf,531,559,285,323,28,38,1064
cr1_1614p_00007.cbf,531,559,286,324,28,38,1064
cr1_1614p_00008.cbf,531,559,287,324,28,37,1036
cr1_1615p_00001.cbf,531,559,287,324,28,37,1036
cr1_1615p_00002.cbf,531,559,288,325,28,37,1036
cr1_1615p_00003.cbf,531,559,287,324,28,37,1036
cr1_1615p_00004.cbf,531,559,286,323,28,37,1036
cr1_1615p_00005.cbf,531,559,285,323,28,38,1064
cr1_1615p_00006.cbf,531,559,285,323,28,38,1064
cr1_1615p_00007.cbf,531,559,286,324,28,38,1064
cr1_1615p_00008.cbf,531,559,287,324,28,37,1036
cr1_1616p_00001.cbf,531,559,287,324,28,37,1036
cr1_1616p_00002.cbf,531,559,287,325,28,38,1064
cr1_1616p_00003.cbf,531,559,287,325,28,38,1064
cr1_1616p_00004.cbf,531,558,286,324,27,38,1026
cr1_1616p_00005.cbf,531,558,284,323,27,39,1053
cr1_1616p_00006.cbf,531,559,285,323,28,38,1064
cr1_1616p_00007.cbf,531,559,287,324,28,37,1036
cr1_1616p_00008.cbf,530,559,287,324,29,37,1073
cr1_1617p_00001.cbf,531,559,287,324,28,37,1036
cr1_1617p_00002.cbf,531,559,288,325,28,37,1036
cr1_1617p_00003.cbf,531,558,287,325,27,38,1026
cr1_1617p_00004.cbf,531,559,286,324,28,38,1064
cr1_1617p_00005.cbf,531,559,285,324,28,39,1092
cr1_1617p_00006.cbf,531,559,285,323,28,38,1064
cr1_1617p_00007.cbf,531,559,287,324,28,37,1036
cr1_1617p_00008.cbf,531,559,287,324,28,37,1036
cr1_1618p_00001.cbf,531,559,287,324,28,37,1036
cr1_1618p_00002.cbf,531,559,288,325,28,37,1036
cr1_1618p_00003.cbf,531,559,287,325,28,38,1064
cr1_1618p_00004.cbf,531,559,286,324,28,38,1064
cr1_1618p_00005.cbf,531,558,285,323,27,38,1026
cr1_1618p_00006.cbf,531,559,285,323,28,38,1064
cr1_1618p_00007.cbf,531,559,286,324,28,38,1064
cr1_1618p_00008.cbf,531,559,287,324,28,37,1036
cr1_1619p_00001.cbf,531,559,287,324,28,37,1036
cr1_1619p_00002.cbf,531,559,288,325,28,37,1036
cr1_1619p_00003.cbf,531,558,287,325,27,38,1026
cr1_1619p_00004.cbf,531,558,286,323,27,37,999
cr1_1619p_00005.cbf,531,558,285,323,27,38,1026
cr1_1619p_00006.cbf,531,559,286,324,28,38,1064
cr1_1619p_00007.cbf,531,559,286,324,28,38,1064
cr1_1619p_00008.cbf,531,559,287,324,28,37,1036
cr1_1620p_00001.cbf,531,559,287,325,28,38,1064
cr1_1620p_00002.cbf,531,559,288,325,28,37,1036
cr1_1620p_00003.cbf,531,558,287,325,27,38,1026
cr1_1620p_00004.cbf,531,558,286,323,27,37,999
cr1_1620p_00005.cbf,531,558,284,323,27,39,1053
cr1_1620p_00006.cbf,531,559,285,323,28,38,1064
cr1_1620p_00007.cbf,531,559,287,324,28,37,1036
cr1_1620p_00008.cbf,531,559,287,324,28,37,1036
cr1_1621p_00001.cbf,531,559,287,325,28,38,1064
cr1_1621p_00002.cbf,531,559,287,325,28,38,1064
cr1_1621p_00003.cbf,531,558,287,325,27,38,1026
cr1_1621p_00004.cbf,530,558,286,324,28,38,1064
cr1_1621p_00005.cbf,531,558,285,323,27,38,1026
cr1_1621p_00006.cbf,531,559,286,324,28,38,1064
cr1_1621p_00007.cbf,531,559,287,324,28,37,1036
cr1_1621p_00008.cbf,531,559,287,325,28,38,1064
cr1_1622p_00001.cbf,531,559,287,324,28,37,1036
cr1_1622p_00002.cbf,531,559,288,325,28,37,1036
cr1_1622p_00003.cbf,531,558,287,325,27,38,1026
cr1_1622p_00004.cbf,531,558,286,323,27,37,999
cr1_1622p_00005.cbf,531,558,285,323,27,38,1026
cr1_1622p_00006.cbf,531,559,285,323,28,38,1064
cr1_1622p_00007.cbf,531,559,287,324,28,37,1036
cr1_1622p_00008.cbf,531,559,287,324,28,37,1036
cr1_1623p_00001.cbf,531,559,287,324,28,37,1036
cr1_1623p_00002.cbf,531,559,287,325,28,38,1064
cr1_1623p_00003.cbf,531,558,287,324,27,37,999
cr1_1623p_00004.cbf,531,559,286,324,28,38,1064
cr1_1623p_00005.cbf,531,558,285,323,27,38,1026
cr1_1623p_00006.cbf,531,559,285,323,28,38,1064
cr1_1623p_00007.cbf,531,559,287,324,28,37,1036
cr1_1623p_00008.cbf,531,559,287,324,28,37,1036
cr1_1624p_00001.cbf,531,559,287,324,28,37,1036
cr1_1624p_00002.cbf,531,559,288,325,28,37,1036
cr1_1624p_00003.cbf,530,558,287,325,28,38,1064
cr1_1624p_00004.cbf,531,558,286,324,27,38,1026
cr1_1624p_00005.cbf,531,558,285,323,27,38,1026
cr1_1624p_00006.cbf,531,558,286,323,27,37,999
cr1_1624p_00007.cbf,531,559,287,324,28,37,1036
cr1_1624p_00008.cbf,531,559,287,325,28,38,1064
cr1_1625p_00001.cbf,531,559,287,324,28,37,1036
cr1_1625p_00002.cbf,531,559,288,325,28,37,1036
cr1_1625p_00003.cbf,531,558,287,325,27,38,1026
cr1_1625p_00004.cbf,531,559,286,323,28,37,1036
cr1_1625p_00005.cbf,531,558,285,323,27,38,1026
cr1_1625p_00006.cbf,531,559,286,323,28,37,1036
cr1_1625p_00007.cbf,531,559,286,324,28,38,1064
cr1_1625p_00008.cbf,531,559,287,324,28,37,1036
cr1_1626p_00001.cbf,531,559,287,325,28,38,1064
cr1_1626p_00002.cbf,531,559,287,325,28,38,1064
cr1_1626p_00003.cbf,531,559,287,325,28,38,1064
cr1_1626p_00004.cbf,531,559,286,324,28,38,1064
cr1_1626p_00005.cbf,531,558,284,322,27,38,1026
cr1_1626p_00006.cbf,531,559,285,323,28,38,1064
cr1_1626p_00007.cbf,531,559,286,324,28,38,1064
cr1_1626p_00008.cbf,531,559,287,324,28,37,1036
cr1_1627p_00001.cbf,531,559,287,324,28,37,1036
cr1_1627p_00002.cbf,531,559,288,325,28,37,1036
cr1_1627p_00003.cbf,531,558,287,324,27,37,999
cr1_1627p_00004.cbf,531,558,286,323,27,37,999
cr1_1627p_00005.cbf,531,558,285,323,27,38,1026
cr1_1627p_00006.cbf,531,559,285,323,28,38,1064
cr1_1627p_00007.cbf,531,559,287,324,28,37,1036
cr1_1627p_00008.cbf,531,559,287,324,28,37,1036
cr1_1628p_00001.cbf,531,559,287,325,28,38,1064
cr1_1628p_00002.cbf,531,559,288,325,28,37,1036
cr1_1628p_00003.cbf,531,559,287,325,28,38,1064
cr1_1628p_00004.cbf,531,559,286,324,28,38,1064
cr1_1628p_00005.cbf,531,558,286,323,27,37,999
cr1_1628p_00006.cbf,531,559,286,323,28,37,1036
cr1_1628p_00007.cbf,531,559,287,324,28,37,1036
cr1_1628p_00008.cbf,531,559,288,324,28,36,1008
cr1_1629p_00001.cbf,531,560,287,324,29,37,1073
cr1_1629p_00002.cbf,531,559,288,325,28,37,1036
cr1_1629p_00003.cbf,531,559,288,325,28,37,1036
cr1_1629p_00004.cbf,531,559,286,324,28,38,1064
cr1_1629p_00005.cbf,531,559,286,323,28,37,1036
cr1_1629p_00006.cbf,531,559,286,323,28,37,1036
cr1_1629p_00007.cbf,531,559,287,324,28,37,1036
cr1_1629p_00008.cbf,531,560,288,324,29,36,1044
cr1_1630p_00001.cbf,531,560,288,324,29,36,1044
cr1_1630p_00002.cbf,531,559,288,325,28,37,1036
cr1_1630p_00003.cbf,531,559,287,324,28,37,1036
cr1_1630p_00004.cbf,531,559,286,323,28,37,1036
cr1_1630p_00005.cbf,531,559,286,323,28,37,1036
cr1_1630p_00006.cbf,531,559,286,323,28,37,1036
cr1_1630p_00007.cbf,531,559,287,324,28,37,1036
cr1_1630p_00008.cbf,531,560,287,324,29,37,1073
cr1_1631p_00001.cbf,531,560,288,324,29,36,1044
cr1_1631p_00002.cbf,531,560,288,324,29,36,1044
cr1_1631p_00003.cbf,531,559,288,324,28,36,1008
cr1_1631p_00004.cbf,531,559,286,323,28,37,1036
cr1_1631p_00005.cbf,531,559,286,323,28,37,1036
cr1_1631p_00006.cbf,531,559,286,323,28,37,1036
cr1_1631p_00007.cbf,531,559,286,324,28,38,1064
cr1_1631p_00008.cbf,531,560,287,324,29,37,1073
cr1_1632p_00001.cbf,531,560,287,324,29,37,1073
cr1_1632p_00002.cbf,530,560,287,325,30,38,1140
cr1_1632p_00003.cbf,531,559,287,325,28,38,1064
cr1_1632p_00004.cbf,531,559,286,323,28,37,1036
cr1_1632p_00005.cbf,531,559,285,323,28,38,1064
cr1_1632p_00006.cbf,531,559,286,323,28,37,1036
cr1_1632p_00007.cbf,531,559,286,324,28,38,1064
cr1_1632p_00008.cbf,530,560,287,324,30,37,1110
cr1_1633p_00001.cbf,531,560,287,324,29,37,1073
cr1_1633p_00002.cbf,531,560,287,325,29,38,1102
cr1_1633p_00003.cbf,531,559,287,325,28,38,1064
cr1_1633p_00004.cbf,530,559,286,323,29,37,1073
cr1_1633p_00005.cbf,531,559,285,323,28,38,1064
cr1_1633p_00006.cbf,531,559,285,323,28,38,1064
cr1_1633p_00007.cbf,531,559,287,324,28,37,1036
cr1_1633p_00008.cbf,531,560,287,324,29,37,1073
cr1_1634p_00001.cbf,530,560,287,324,30,37,1110
cr1_1634p_00002.cbf,531,560,288,325,29,37,1073
cr1_1634p_00003.cbf,530,559,288,325,29,37,1073
cr1_1634p_00004.cbf,530,559,286,323,29,37,1073
cr1_1634p_00005.cbf,530,559,285,323,29,38,1102
cr1_1634p_00006.cbf,531,559,286,323,28,37,1036
cr1_1634p_00007.cbf,530,559,287,324,29,37,1073
cr1_1634p_00008.cbf,531,559,287,324,28,37,1036
cr1_1635p_00001.cbf,531,560,287,324,29,37,1073
cr1_1635p_00002.cbf,531,560,288,325,29,37,1073
cr1_1635p_00003.cbf,530,559,287,325,29,38,1102
cr1_1635p_00004.cbf,531,559,286,323,28,37,1036
cr1_1635p_00005.cbf,531,559,285,323,28,38,1064
cr1_1635p_00006.cbf,531,559,286,323,28,37,1036
cr1_1635p_00007.cbf,531,559,287,324,28,37,1036
cr1_1635p_00008.cbf,531,560,287,324,29,37,1073
cr1_1636p_00001.cbf,531,560,287,324,29,37,1073
cr1_1636p_00002.cbf,531,560,288,325,29,37,1073
cr1_1636p_00003.cbf,531,559,287,324,28,37,1036
cr1_1636p_00004.cbf,531,559,286,323,28,37,1036
cr1_1636p_00005.cbf,531,559,285,323,28,38,1064
cr1_1636p_00006.cbf,531,559,286,323,28,37,1036
cr1_1636p_00007.cbf,531,559,287,324,28,37,1036
cr1_1636p_00008.cbf,531,559,287,324,28,37,1036
cr1_1637p_00001.cbf,530,560,287,324,30,37,1110
cr1_1637p_00002.cbf,531,559,288,325,28,37,1036
cr1_1637p_00003.cbf,531,559,287,325,28,38,1064
cr1_1637p_00004.cbf,531,559,286,324,28,38,1064
cr1_1637p_00005.cbf,531,559,285,323,28,38,1064
cr1_1637p_00006.cbf,531,559,286,323,28,37,1036
cr1_1637p_00007.cbf,531,559,287,324,28,37,1036
cr1_1637p_00008.cbf,531,559,287,324,28,37,1036
cr1_1638p_00001.cbf,531,560,287,325,29,38,1102
cr1_1638p_00002.cbf,531,559,288,325,28,37,1036
cr1_1638p_00003.cbf,531,559,287,325,28,38,1064
cr1_1638p_00004.cbf,531,559,286,324,28,38,1064
cr1_1638p_00005.cbf,531,559,285,323,28,38,1064
cr1_1638p_00006.cbf,531,559,285,323,28,38,1064
cr1_1638p_00007.cbf,530,559,286,324,29,38,1102
cr1_1638p_00008.cbf,531,559,287,324,28,37,1036
cr1_1639p_00001.cbf,531,559,287,325,28,38,1064
cr1_1639p_00002.cbf,531,559,288,325,28,37,1036
cr1_1639p_00003.cbf,531,559,287,324,28,37,1036
cr1_1639p_00004.cbf,531,559,286,323,28,37,1036
cr1_1639p_00005.cbf,531,559,285,323,28,38,1064
cr1_1639p_00006.cbf,531,559,285,323,28,38,1064
cr1_1639p_00007.cbf,531,559,287,324,28,37,1036
cr1_1639p_00008.cbf,530,559,287,324,29,37,1073
cr1_1640p_00001.cbf,531,559,287,325,28,38,1064
cr1_1640p_00002.cbf,531,559,288,325,28,37,1036
cr1_1640p_00003.cbf,531,559,287,325,28,38,1064
cr1_1640p_00004.cbf,531,559,286,324,28,38,1064
cr1_1640p_00005.cbf,531,559,285,323,28,38,1064
cr1_1640p_00006.cbf,531,559,286,323,28,37,1036
cr1_1640p_00007.cbf,531,559,287,324,28,37,1036
cr1_1640p_00008.cbf,531,559,288,324,28,36,1008
cr1_1641p_00001.cbf,531,559,287,325,28,38,1064
cr1_1641p_00002.cbf,531,559,288,325,28,37,1036
cr1_1641p_00003.cbf,531,559,288,325,28,37,1036
cr1_1641p_00004.cbf,531,559,286,324,28,38,1064
cr1_1641p_00005.cbf,531,559,285,323,28,38,1064
cr1_1641p_00006.cbf,531,559,286,323,28,37,1036
cr1_1641p_00007.cbf,531,559,286,324,28,38,1064
cr1_1641p_00008.cbf,531,560,287,324,29,37,1073
cr1_1642p_00001.cbf,531,560,288,324,29,36,1044
cr1_1642p_00002.cbf,531,559,288,325,28,37,1036
cr1_1642p_00003.cbf,531,559,287,325,28,38,1064
cr1_1642p_00004.cbf,531,559,286,324,28,38,1064
cr1_1642p_00005.cbf,531,559,285,323,28,38,1064
cr1_1642p_00006.cbf,531,559,285,323,28,38,1064
cr1_1642p_00007.cbf,530,559,287,324,29,37,1073
cr1_1642p_00008.cbf,531,559,287,324,28,37,1036
cr1_1643p_00001.cbf,531,560,287,324,29,37,1073
cr1_1643p_00002.cbf,531,560,288,325,29,37,1073
cr1_1643p_00003.cbf,531,559,288,325,28,37,1036
cr1_1643p_00004.cbf,531,559,286,323,28,37,1036
cr1_1643p_00005.cbf,531,559,285,323,28,38,1064
cr1_1643p_00006.cbf,531,559,286,323,28,37,1036
cr1_1643p_00007.cbf,531,559,287,324,28,37,1036
cr1_1643p_00008.cbf,531,560,287,324,29,37,1073
cr1_1644p_00001.cbf,531,560,287,324,29,37,1073
cr1_1644p_00002.cbf,531,559,288,325,28,37,1036
cr1_1644p_00003.cbf,531,559,288,325,28,37,1036
cr1_1644p_00004.cbf,531,559,286,323,28,37,1036
cr1_1644p_00005.cbf,531,559,286,323,28,37,1036
cr1_1644p_00006.cbf,531,559,285,323,28,38,1064
cr1_1644p_00007.cbf,531,559,286,324,28,38,1064
cr1_1644p_00008.cbf,530,560,287,324,30,37,1110
cr1_1645p_00001.cbf,531,560,287,324,29,37,1073
cr1_1645p_00002.cbf,531,560,288,325,29,37,1073
cr1_1645p_00003.cbf,531,559,288,325,28,37,1036
cr1_1645p_00004.cbf,531,559,286,324,28,38,1064
cr1_1645p_00005.cbf,530,559,286,323,29,37,1073
cr1_1645p_00006.cbf,531,559,286,323,28,37,1036
cr1_1645p_00007.cbf,531,560,286,324,29,38,1102
cr1_1645p_00008.cbf,531,560,287,324,29,37,1073
cr1_1646p_00001.cbf,531,560,287,324,29,37,1073
cr1_1646p_00002.cbf,531,560,288,325,29,37,1073
cr1_1646p_00003.cbf,531,559,288,325,28,37,1036
cr1_1646p_00004.cbf,530,559,287,323,29,36,1044
cr1_1646p_00005.cbf,530,559,285,323,29,38,1102
cr1_1646p_00006.cbf,531,560,284,324,29,40,1160
cr1_1646p_00007.cbf,531,560,286,324,29,38,1102
cr1_1646p_00008.cbf,531,560,287,324,29,37,1073
cr1_1647p_00001.cbf,531,561,287,324,30,37,1110
cr1_1647p_00002.cbf,531,560,288,325,29,37,1073
cr1_1647p_00003.cbf,530,559,288,325,29,37,1073
cr1_1647p_00004.cbf,531,559,286,323,28,37,1036
cr1_1647p_00005.cbf,531,559,285,324,28,39,1092
cr1_1647p_00006.cbf,531,559,285,324,28,39,1092
cr1_1647p_00007.cbf,531,560,285,324,29,39,1131
cr1_1647p_00008.cbf,531,560,286,324,29,38,1102
cr1_1648p_00001.cbf,531,560,287,324,29,37,1073
cr1_1648p_00002.cbf,531,560,287,325,29,38,1102
cr1_1648p_00003.cbf,531,560,287,325,29,38,1102
cr1_1648p_00004.cbf,531,559,286,324,28,38,1064
cr1_1648p_00005.cbf,531,559,285,324,28,39,1092
cr1_1648p_00006.cbf,531,559,284,322,28,38,1064
cr1_1648p_00007.cbf,531,560,285,324,29,39,1131
cr1_1648p_00008.cbf,531,560,286,324,29,38,1102
cr1_1649p_00001.cbf,531,561,287,324,30,37,1110
cr1_1649p_00002.cbf,531,560,287,325,29,38,1102
cr1_1649p_00003.cbf,531,560,287,325,29,38,1102
cr1_1649p_00004.cbf,531,559,286,324,28,38,1064
cr1_1649p_00005.cbf,531,560,286,324,29,38,1102
cr1_1649p_00006.cbf,531,559,284,323,28,39,1092
cr1_1649p_00007.cbf,530,560,285,324,30,39,1170
cr1_1649p_00008.cbf,531,560,285,324,29,39,1131
cr1_1650p_00001.cbf,531,561,286,324,30,38,1140
cr1_1650p_00002.cbf,531,560,287,325,29,38,1102
cr1_1650p_00003.cbf,531,560,287,325,29,38,1102
cr1_1650p_00004.cbf,531,559,287,324,28,37,1036
cr1_1650p_00005.cbf,531,560,285,324,29,39,1131
cr1_1650p_00006.cbf,531,559,284,323,28,39,1092
cr1_1650p_00007.cbf,531,560,284,324,29,40,1160
cr1_1650p_00008.cbf,531,560,285,324,29,39,1131
cr1_1651p_00001.cbf,531,561,286,325,30,39,1170
cr1_1651p_00002.cbf,531,560,287,325,29,38,1102
cr1_1651p_00003.cbf,531,560,287,325,29,38,1102
cr1_1651p_00004.cbf,531,559,286,324,28,38,1064
cr1_1651p_00005.cbf,531,560,285,324,29,39,1131
cr1_1651p_00006.cbf,531,559,283,323,28,40,1120
cr1_1651p_00007.cbf,531,560,284,324,29,40,1160
cr1_1651p_00008.cbf,531,560,286,325,29,39,1131
cr1_1652p_00001.cbf,531,561,286,325,30,39,1170
cr1_1652p_00002.cbf,531,561,287,325,30,38,1140
cr1_1652p_00003.cbf,531,560,288,325,29,37,1073
cr1_1652p_00004.cbf,531,559,286,324,28,38,1064
cr1_1652p_00005.cbf,531,560,284,325,29,41,1189
cr1_1652p_00006.cbf,531,559,283,323,28,40,1120
cr1_1652p_00007.cbf,531,560,284,324,29,40,1160
cr1_1652p_00008.cbf,531,561,285,325,30,40,1200
cr1_1653p_00001.cbf,531,561,286,325,30,39,1170
cr1_1653p_00002.cbf,531,560,287,325,29,38,1102
cr1_1653p_00003.cbf,531,560,287,325,29,38,1102
cr1_1653p_00004.cbf,531,559,286,325,28,39,1092
cr1_1653p_00005.cbf,530,560,284,325,30,41,1230
cr1_1653p_00006.cbf,531,559,284,323,28,39,1092
cr1_1653p_00007.cbf,531,559,284,324,28,40,1120
cr1_1653p_00008.cbf,531,560,285,325,29,40,1160
cr1_1654p_00001.cbf,531,561,285,325,30,40,1200
cr1_1654p_00002.cbf,531,560,287,326,29,39,1131
cr1_1654p_00003.cbf,530,560,287,325,30,38,1140
cr1_1654p_00004.cbf,531,559,286,325,28,39,1092
cr1_1654p_00005.cbf,531,560,284,324,29,40,1160
cr1_1654p_00006.cbf,531,559,284,323,28,39,1092
cr1_1654p_00007.cbf,531,559,284,324,28,40,1120
cr1_1654p_00008.cbf,531,560,285,324,29,39,1131
cr1_1655p_00001.cbf,531,561,285,325,30,40,1200
cr1_1655p_00002.cbf,531,560,287,325,29,38,1102
cr1_1655p_00003.cbf,531,560,287,325,29,38,1102
cr1_1655p_00004.cbf,531,560,286,325,29,39,1131
cr1_1655p_00005.cbf,531,560,284,324,29,40,1160
cr1_1655p_00006.cbf,531,559,284,323,28,39,1092
cr1_1655p_00007.cbf,531,560,285,325,29,40,1160
cr1_1655p_00008.cbf,531,561,286,325,30,39,1170
cr1_1656p_00001.cbf,531,561,286,325,30,39,1170
cr1_1656p_00002.cbf,531,561,287,325,30,38,1140
cr1_1656p_00003.cbf,531,560,287,325,29,38,1102
cr1_1656p_00004.cbf,530,559,287,324,29,37,1073
cr1_1656p_00005.cbf,531,559,286,324,28,38,1064
cr1_1656p_00006.cbf,531,560,285,324,29,39,1131
cr1_1656p_00007.cbf,531,560,285,325,29,40,1160
cr1_1656p_00008.cbf,531,560,285,325,29,40,1160
cr1_1657p_00001.cbf,531,561,286,325,30,39,1170
cr1_1657p_00002.cbf,531,560,287,325,29,38,1102
cr1_1657p_00003.cbf,531,560,287,325,29,38,1102
cr1_1657p_00004.cbf,530,559,286,324,29,38,1102
cr1_1657p_00005.cbf,531,559,285,323,28,38,1064
cr1_1657p_00006.cbf,531,560,285,324,29,39,1131
cr1_1657p_00007.cbf,531,560,286,325,29,39,1131
cr1_1657p_00008.cbf,532,560,287,325,28,38,1064
cr1_1658p_00001.cbf,531,561,287,325,30,38,1140
cr1_1658p_00002.cbf,531,561,287,325,30,38,1140
cr1_1658p_00003.cbf,531,560,288,325,29,37,1073
cr1_1658p_00004.cbf,531,559,287,324,28,37,1036
cr1_1658p_00005.cbf,531,559,285,324,28,39,1092
cr1_1658p_00006.cbf,531,560,284,324,29,40,1160
cr1_1658p_00007.cbf,531,560,285,325,29,40,1160
cr1_1658p_00008.cbf,531,560,286,325,29,39,1131
cr1_1659p_00001.cbf,531,561,287,325,30,38,1140
cr1_1659p_00002.cbf,531,560,287,325,29,38,1102
cr1_1659p_00003.cbf,531,560,287,325,29,38,1102
cr1_1659p_00004.cbf,531,559,287,324,28,37,1036
cr1_1659p_00005.cbf,531,559,285,324,28,39,1092
cr1_1659p_00006.cbf,531,560,285,324,29,39,1131
cr1_1659p_00007.cbf,531,560,286,325,29,39,1131
cr1_1659p_00008.cbf,531,560,287,325,29,38,1102
cr1_1660p_00001.cbf,531,561,287,325,30,38,1140
cr1_1660p_00002.cbf,531,561,287,325,30,38,1140
cr1_1660p_00003.cbf,531,560,287,325,29,38,1102
cr1_1660p_00004.cbf,531,559,287,324,28,37,1036
cr1_1660p_00005.cbf,531,559,286,323,28,37,1036
cr1_1660p_00006.cbf,531,559,286,324,28,38,1064
cr1_1660p_00007.cbf,531,560,286,325,29,39,1131
cr1_1660p_00008.cbf,531,560,287,325,29,38,1102
cr1_1661p_00001.cbf,531,561,287,325,30,38,1140
cr1_1661p_00002.cbf,531,560,288,325,29,37,1073
cr1_1661p_00003.cbf,531,559,288,325,28,37,1036
cr1_1661p_00004.cbf,531,559,287,324,28,37,1036
cr1_1661p_00005.cbf,531,559,286,324,28,38,1064
cr1_1661p_00006.cbf,531,559,286,324,28,38,1064
cr1_1661p_00007.cbf,531,559,287,325,28,38,1064
cr1_1661p_00008.cbf,531,560,287,325,29,38,1102
cr1_1662p_00001.cbf,531,561,287,325,30,38,1140
cr1_1662p_00002.cbf,531,560,288,325,29,37,1073
cr1_1662p_00003.cbf,531,559,288,325,28,37,1036
cr1_1662p_00004.cbf,531,559,287,324,28,37,1036
cr1_1662p_00005.cbf,531,559,286,323,28,37,1036
cr1_1662p_00006.cbf,531,559,286,324,28,38,1064
cr1_1662p_00007.cbf,531,560,287,325,29,38,1102
