,filename,y_min,y_max,x_min,x_max,height,width,size
1025,cr1_0129p_00002.cbf,479,602,237,367,123,130,15990
1026,cr1_0129p_00003.cbf,479,603,233,370,124,137,16988
1027,cr1_0129p_00004.cbf,485,603,235,367,118,132,15576
1028,cr1_0129p_00005.cbf,490,595,246,359,105,113,11865
1029,cr1_0129p_00006.cbf,481,603,235,372,122,137,16714
1030,cr1_0129p_00007.cbf,480,604,240,371,124,131,16244
1031,cr1_0129p_00008.cbf,481,607,239,368,126,129,16254
1032,cr1_0130p_00001.cbf,483,605,240,369,122,129,15738
1033,cr1_0130p_00002.cbf,480,607,240,371,127,131,16637
1034,cr1_0130p_00003.cbf,481,605,238,366,124,128,15872
1035,cr1_0130p_00004.cbf,484,600,240,366,116,126,14616
1036,cr1_0130p_00005.cbf,484,603,239,364,119,125,14875
1037,cr1_0130p_00006.cbf,482,609,237,369,127,132,16764
1038,cr1_0130p_00007.cbf,485,604,240,366,119,126,14994
1039,cr1_0130p_00008.cbf,483,603,239,367,120,128,15360
1040,cr1_0131p_00001.cbf,484,601,240,366,117,126,14742
1041,cr1_0131p_00002.cbf,483,604,241,372,121,131,15851
1042,cr1_0131p_00003.cbf,482,606,241,369,124,128,15872
1043,cr1_0131p_00004.cbf,482,606,235,377,124,142,17608
1044,cr1_0131p_00005.cbf,486,601,237,374,115,137,15755
1045,cr1_0131p_00006.cbf,482,610,240,367,128,127,16256
1046,cr1_0131p_00007.cbf,478,604,239,369,126,130,16380
1047,cr1_0131p_00008.cbf,482,603,237,369,121,132,15972
1048,cr1_0132p_00001.cbf,479,603,236,368,124,132,16368
1049,cr1_0132p_00002.cbf,481,603,228,370,122,142,17324
1050,cr1_0132p_00003.cbf,484,605,235,369,121,134,16214
1051,cr1_0132p_00004.cbf,483,603,239,368,120,129,15480
1052,cr1_0132p_00005.cbf,484,601,237,373,117,136,15912
1053,cr1_0132p_00006.cbf,484,601,239,368,117,129,15093
1054,cr1_0132p_00007.cbf,484,611,239,374,127,135,17145
1055,cr1_0132p_00008.cbf,482,602,232,369,120,137,16440
1056,cr1_0133p_00001.cbf,481,604,241,370,123,129,15867
1057,cr1_0133p_00002.cbf,483,608,238,370,125,132,16500
1058,cr1_0133p_00003.cbf,481,602,238,374,121,136,16456
1059,cr1_0133p_00004.cbf,484,601,241,369,117,128,14976
1060,cr1_0133p_00005.cbf,480,606,237,377,126,140,17640
1061,cr1_0133p_00006.cbf,484,600,238,369,116,131,15196
1062,cr1_0133p_00007.cbf,485,604,240,368,119,128,15232
1063,cr1_0133p_00008.cbf,481,602,238,370,121,132,15972
1064,cr1_0134p_00001.cbf,484,604,239,369,120,130,15600
1065,cr1_0134p_00002.cbf,483,605,241,372,122,131,15982
1066,cr1_0134p_00003.cbf,493,595,245,361,102,116,11832
1067,cr1_0134p_00004.cbf,486,606,237,374,120,137,16440
1068,cr1_0134p_00005.cbf,484,604,237,369,120,132,15840
1069,cr1_0134p_00006.cbf,481,605,237,368,124,131,16244
1070,cr1_0134p_00007.cbf,477,603,240,368,126,128,16128
1071,cr1_0134p_00008.cbf,484,604,244,367,120,123,14760
1072,cr1_0135p_00001.cbf,480,602,237,371,122,134,16348
1073,cr1_0135p_00002.cbf,480,605,240,372,125,132,16500
1074,cr1_0135p_00003.cbf,480,604,238,371,124,133,16492
1075,cr1_0135p_00004.cbf,479,607,238,368,128,130,16640
1076,cr1_0135p_00005.cbf,482,604,237,374,122,137,16714
1077,cr1_0135p_00006.cbf,480,603,236,366,123,130,15990
1078,cr1_0135p_00007.cbf,482,609,235,369,127,134,17018
1079,cr1_0135p_00008.cbf,483,603,239,371,120,132,15840
1080,cr1_0136p_00001.cbf,482,604,230,372,122,142,17324
1081,cr1_0136p_00002.cbf,481,606,238,374,125,136,17000
1082,cr1_0136p_00003.cbf,479,606,237,369,127,132,16764
1083,cr1_0136p_00004.cbf,478,606,234,369,128,135,17280
1084,cr1_0136p_00005.cbf,470,605,233,368,135,135,18225
1085,cr1_0136p_00006.cbf,483,607,238,372,124,134,16616
1086,cr1_0136p_00007.cbf,479,609,233,369,130,136,17680
1087,cr1_0136p_00008.cbf,480,606,236,369,126,133,16758
1088,cr1_0137p_00001.cbf,472,602,234,369,130,135,17550
1089,cr1_0137p_00002.cbf,483,606,236,373,123,137,16851
1090,cr1_0137p_00003.cbf,485,606,234,373,121,139,16819
1091,cr1_0137p_00004.cbf,482,610,238,371,128,133,17024
1092,cr1_0137p_00005.cbf,479,605,237,370,126,133,16758
1093,cr1_0137p_00006.cbf,482,603,237,375,121,138,16698
1094,cr1_0137p_00007.cbf,482,611,237,368,129,131,16899
1095,cr1_0137p_00008.cbf,482,604,236,373,122,137,16714
1096,cr1_0138p_00001.cbf,483,602,237,372,119,135,16065
1097,cr1_0138p_00002.cbf,476,603,235,373,127,138,17526
1098,cr1_0138p_00003.cbf,483,610,239,374,127,135,17145
1099,cr1_0138p_00004.cbf,482,607,234,367,125,133,16625
1100,cr1_0138p_00005.cbf,481,610,235,371,129,136,17544
1101,cr1_0138p_00006.cbf,479,610,236,375,131,139,18209
1102,cr1_0138p_00007.cbf,481,611,232,373,130,141,18330
1103,cr1_0138p_00008.cbf,478,603,240,376,125,136,17000
1104,cr1_0139p_00001.cbf,485,603,240,370,118,130,15340
1105,cr1_0139p_00002.cbf,481,605,240,370,124,130,16120
1106,cr1_0139p_00003.cbf,478,608,238,376,130,138,17940
1107,cr1_0139p_00004.cbf,480,609,234,370,129,136,17544
1108,cr1_0139p_00005.cbf,480,604,238,367,124,129,15996
1109,cr1_0139p_00006.cbf,481,604,235,370,123,135,16605
1110,cr1_0139p_00007.cbf,480,606,235,370,126,135,17010
1111,cr1_0139p_00008.cbf,483,605,240,370,122,130,15860
1112,cr1_0140p_00001.cbf,484,608,238,374,124,136,16864
1113,cr1_0140p_00002.cbf,481,606,234,369,125,135,16875
1114,cr1_0140p_00003.cbf,478,603,239,369,125,130,16250
1115,cr1_0140p_00004.cbf,480,607,236,372,127,136,17272
1116,cr1_0140p_00005.cbf,483,603,238,373,120,135,16200
1117,cr1_0140p_00006.cbf,491,596,245,362,105,117,12285
1118,cr1_0140p_00007.cbf,484,615,240,375,131,135,17685
1119,cr1_0140p_00008.cbf,479,606,238,371,127,133,16891
1120,cr1_0141p_00001.cbf,478,607,239,371,129,132,17028
1121,cr1_0141p_00002.cbf,482,604,235,372,122,137,16714
1122,cr1_0141p_00003.cbf,480,605,237,371,125,134,16750
1123,cr1_0141p_00004.cbf,477,604,236,371,127,135,17145
1124,cr1_0141p_00005.cbf,483,607,234,373,124,139,17236
1125,cr1_0141p_00006.cbf,480,603,233,370,123,137,16851
1126,cr1_0141p_00007.cbf,480,603,241,369,123,128,15744
1127,cr1_0141p_00008.cbf,473,604,232,369,131,137,17947
1128,cr1_0142p_00001.cbf,480,612,237,373,132,136,17952
1129,cr1_0142p_00002.cbf,478,602,239,371,124,132,16368
1130,cr1_0142p_00003.cbf,480,605,241,370,125,129,16125
1131,cr1_0142p_00004.cbf,483,602,233,375,119,142,16898
1132,cr1_0142p_00005.cbf,478,605,234,377,127,143,18161
1133,cr1_0142p_00006.cbf,480,603,238,371,123,133,16359
1134,cr1_0142p_00007.cbf,481,609,236,370,128,134,17152
1135,cr1_0142p_00008.cbf,482,605,236,372,123,136,16728
1136,cr1_0143p_00001.cbf,478,604,239,370,126,131,16506
1137,cr1_0143p_00002.cbf,481,603,238,372,122,134,16348
1138,cr1_0143p_00003.cbf,482,601,235,371,119,136,16184
1139,cr1_0143p_00004.cbf,476,605,239,369,129,130,16770
1140,cr1_0143p_00005.cbf,479,601,236,371,122,135,16470
1141,cr1_0143p_00006.cbf,480,604,238,371,124,133,16492
1142,cr1_0143p_00007.cbf,483,603,238,371,120,133,15960
1143,cr1_0143p_00008.cbf,480,601,233,369,121,136,16456
1144,cr1_0144p_00001.cbf,481,604,239,376,123,137,16851
1145,cr1_0144p_00002.cbf,483,609,238,370,126,132,16632
1146,cr1_0144p_00003.cbf,484,604,237,373,120,136,16320
1147,cr1_0144p_00004.cbf,480,607,237,374,127,137,17399
1148,cr1_0144p_00005.cbf,484,604,235,375,120,140,16800
1149,cr1_0144p_00006.cbf,481,605,233,370,124,137,16988
1150,cr1_0144p_00007.cbf,481,604,238,371,123,133,16359
1151,cr1_0144p_00008.cbf,475,605,231,369,130,138,17940
1152,cr1_0145p_00001.cbf,481,603,241,371,122,130,15860
1153,cr1_0145p_00002.cbf,475,606,237,368,131,131,17161
1154,cr1_0145p_00003.cbf,478,602,237,374,124,137,16988
1155,cr1_0145p_00004.cbf,482,605,237,371,123,134,16482
1156,cr1_0145p_00005.cbf,481,605,237,375,124,138,17112
1157,cr1_0145p_00006.cbf,483,609,237,368,126,131,16506
1158,cr1_0145p_00007.cbf,482,607,237,371,125,134,16750
1159,cr1_0145p_00008.cbf,483,605,240,369,122,129,15738
1160,cr1_0146p_00001.cbf,480,608,239,370,128,131,16768
1161,cr1_0146p_00002.cbf,481,607,237,370,126,133,16758
1162,cr1_0146p_00003.cbf,481,602,233,373,121,140,16940
1163,cr1_0146p_00004.cbf,482,606,240,371,124,131,16244
1164,cr1_0146p_00005.cbf,480,606,232,373,126,141,17766
1165,cr1_0146p_00006.cbf,481,604,239,371,123,132,16236
1166,cr1_0146p_00007.cbf,482,604,236,370,122,134,16348
1167,cr1_0146p_00008.cbf,482,604,234,370,122,136,16592
1168,cr1_0147p_00001.cbf,479,607,235,376,128,141,18048
1169,cr1_0147p_00002.cbf,483,604,235,368,121,133,16093
1170,cr1_0147p_00003.cbf,483,604,233,368,121,135,16335
1171,cr1_0147p_00004.cbf,482,605,241,373,123,132,16236
1172,cr1_0147p_00005.cbf,476,607,233,368,131,135,17685
1173,cr1_0147p_00006.cbf,479,606,239,371,127,132,16764
1174,cr1_0147p_00007.cbf,483,604,237,368,121,131,15851
1175,cr1_0147p_00008.cbf,481,606,236,368,125,132,16500
1176,cr1_0148p_00001.cbf,473,605,237,370,132,133,17556
1177,cr1_0148p_00002.cbf,481,601,238,370,120,132,15840
1178,cr1_0148p_00003.cbf,490,594,248,363,104,115,11960
1179,cr1_0148p_00004.cbf,479,604,237,371,125,134,16750
1180,cr1_0148p_00005.cbf,477,603,238,371,126,133,16758
1181,cr1_0148p_00006.cbf,482,603,236,370,121,134,16214
1182,cr1_0148p_00007.cbf,484,601,237,373,117,136,15912
1183,cr1_0148p_00008.cbf,481,600,236,370,119,134,15946
1184,cr1_0149p_00001.cbf,474,601,239,372,127,133,16891
1185,cr1_0149p_00002.cbf,481,604,236,370,123,134,16482
1186,cr1_0149p_00003.cbf,479,610,238,370,131,132,17292
1187,cr1_0149p_00004.cbf,483,607,238,371,124,133,16492
1188,cr1_0149p_00005.cbf,483,607,237,368,124,131,16244
1189,cr1_0149p_00006.cbf,483,604,237,368,121,131,15851
1190,cr1_0149p_00007.cbf,478,604,238,368,126,130,16380
1191,cr1_0149p_00008.cbf,481,604,238,376,123,138,16974
1192,cr1_0150p_00001.cbf,481,602,238,375,121,137,16577
1193,cr1_0150p_00002.cbf,478,607,240,368,129,128,16512
1194,cr1_0150p_00003.cbf,480,603,239,368,123,129,15867
1195,cr1_0150p_00004.cbf,482,605,237,369,123,132,16236
1196,cr1_0150p_00005.cbf,479,602,239,374,123,135,16605
1197,cr1_0150p_00006.cbf,476,602,240,371,126,131,16506
1198,cr1_0150p_00007.cbf,480,605,230,371,125,141,17625
1199,cr1_0150p_00008.cbf,475,604,245,370,129,125,16125
1200,cr1_0151p_00001.cbf,482,602,236,371,120,135,16200
1201,cr1_0151p_00002.cbf,483,605,240,372,122,132,16104
1202,cr1_0151p_00003.cbf,481,602,239,372,121,133,16093
1203,cr1_0151p_00004.cbf,480,601,240,373,121,133,16093
1204,cr1_0151p_00005.cbf,489,594,244,360,105,116,12180
1205,cr1_0151p_00006.cbf,479,603,235,378,124,143,17732
1206,cr1_0151p_00007.cbf,480,607,238,370,127,132,16764
1207,cr1_0151p_00008.cbf,477,605,237,377,128,140,17920
1208,cr1_0152p_00001.cbf,485,603,239,370,118,131,15458
1209,cr1_0152p_00002.cbf,484,606,236,370,122,134,16348
1210,cr1_0152p_00003.cbf,484,605,234,372,121,138,16698
1211,cr1_0152p_00004.cbf,484,602,239,372,118,133,15694
1212,cr1_0152p_00005.cbf,483,605,237,369,122,132,16104
1213,cr1_0152p_00006.cbf,491,594,248,363,103,115,11845
1214,cr1_0152p_00007.cbf,486,601,237,372,115,135,15525
1215,cr1_0152p_00008.cbf,481,604,244,369,123,125,15375
1216,cr1_0153p_00001.cbf,480,610,242,375,130,133,17290
1217,cr1_0153p_00002.cbf,484,608,239,374,124,135,16740
1218,cr1_0153p_00003.cbf,481,606,238,368,125,130,16250
1219,cr1_0153p_00004.cbf,481,604,238,369,123,131,16113
1220,cr1_0153p_00005.cbf,482,603,239,370,121,131,15851
1221,cr1_0153p_00006.cbf,481,601,236,368,120,132,15840
1222,cr1_0153p_00007.cbf,483,605,238,372,122,134,16348
1223,cr1_0153p_00008.cbf,484,604,239,370,120,131,15720
1224,cr1_0154p_00001.cbf,482,604,244,370,122,126,15372
1225,cr1_0154p_00002.cbf,479,602,236,370,123,134,16482
1226,cr1_0154p_00003.cbf,483,601,237,371,118,134,15812
1227,cr1_0154p_00004.cbf,476,602,239,368,126,129,16254
1228,cr1_0154p_00005.cbf,482,600,238,372,118,134,15812
1229,cr1_0154p_00006.cbf,481,610,240,370,129,130,16770
1230,cr1_0154p_00007.cbf,476,607,238,368,131,130,17030
1231,cr1_0154p_00008.cbf,479,604,239,370,125,131,16375
1232,cr1_0155p_00001.cbf,483,608,238,368,125,130,16250
1233,cr1_0155p_00002.cbf,481,602,240,376,121,136,16456
1234,cr1_0155p_00003.cbf,478,601,233,373,123,140,17220
1235,cr1_0155p_00004.cbf,480,604,240,372,124,132,16368
1236,cr1_0155p_00005.cbf,484,603,236,370,119,134,15946
1237,cr1_0155p_00006.cbf,483,603,237,372,120,135,16200
1238,cr1_0155p_00007.cbf,478,602,234,371,124,137,16988
1239,cr1_0155p_00008.cbf,483,602,240,371,119,131,15589
1240,cr1_0156p_00001.cbf,484,604,241,369,120,128,15360
1241,cr1_0156p_00002.cbf,479,602,239,369,123,130,15990
1242,cr1_0156p_00003.cbf,481,603,239,370,122,131,15982
1243,cr1_0156p_00004.cbf,483,602,239,373,119,134,15946
1244,cr1_0156p_00005.cbf,482,606,239,369,124,130,16120
1245,cr1_0156p_00006.cbf,479,601,241,369,122,128,15616
1246,cr1_0156p_00007.cbf,478,602,239,370,124,131,16244
1247,cr1_0156p_00008.cbf,483,601,237,371,118,134,15812
1248,cr1_0157p_00001.cbf,479,605,238,375,126,137,17262
1249,cr1_0157p_00002.cbf,477,603,239,370,126,131,16506
1250,cr1_0157p_00003.cbf,478,602,235,369,124,134,16616
1251,cr1_0157p_00004.cbf,481,602,240,367,121,127,15367
1252,cr1_0157p_00005.cbf,481,604,234,374,123,140,17220
1253,cr1_0157p_00006.cbf,483,602,235,369,119,134,15946
1254,cr1_0157p_00007.cbf,480,600,231,372,120,141,16920
1255,cr1_0157p_00008.cbf,480,605,235,368,125,133,16625
1256,cr1_0158p_00001.cbf,485,604,241,375,119,134,15946
1257,cr1_0158p_00002.cbf,480,606,239,375,126,136,17136
1258,cr1_0158p_00003.cbf,484,602,236,369,118,133,15694
1259,cr1_0158p_00004.cbf,477,603,235,373,126,138,17388
1260,cr1_0158p_00005.cbf,481,602,234,370,121,136,16456
1261,cr1_0158p_00006.cbf,483,602,237,371,119,134,15946
1262,cr1_0158p_00007.cbf,483,603,238,381,120,143,17160
1263,cr1_0158p_00008.cbf,480,604,238,375,124,137,16988
1264,cr1_0159p_00001.cbf,484,602,245,373,118,128,15104
1265,cr1_0159p_00002.cbf,483,607,237,378,124,141,17484
1266,cr1_0159p_00003.cbf,483,606,239,370,123,131,16113
1267,cr1_0159p_00004.cbf,484,605,240,370,121,130,15730
1268,cr1_0159p_00005.cbf,483,602,236,368,119,132,15708
1269,cr1_0159p_00006.cbf,476,602,241,370,126,129,16254
1270,cr1_0159p_00007.cbf,482,605,241,373,123,132,16236
1271,cr1_0159p_00008.cbf,481,606,244,372,125,128,16000
1272,cr1_0160p_00001.cbf,482,603,241,373,121,132,15972
1273,cr1_0160p_00002.cbf,479,606,236,370,127,134,17018
1274,cr1_0160p_00003.cbf,480,602,237,369,122,132,16104
1275,cr1_0160p_00004.cbf,477,601,238,377,124,139,17236
1276,cr1_0160p_00005.cbf,481,603,240,368,122,128,15616
1277,cr1_0160p_00006.cbf,480,609,238,369,129,131,16899
1278,cr1_0160p_00007.cbf,484,604,239,375,120,136,16320
1279,cr1_0160p_00008.cbf,484,609,244,372,125,128,16000
1280,cr1_0161p_00001.cbf,480,606,237,368,126,131,16506
1281,cr1_0161p_00002.cbf,484,611,239,369,127,130,16510
1282,cr1_0161p_00003.cbf,476,602,239,369,126,130,16380
1283,cr1_0161p_00004.cbf,480,602,240,368,122,128,15616
1284,cr1_0161p_00005.cbf,479,604,239,367,125,128,16000
1285,cr1_0161p_00006.cbf,483,605,238,370,122,132,16104
1286,cr1_0161p_00007.cbf,483,612,241,370,129,129,16641
1287,cr1_0161p_00008.cbf,479,601,233,367,122,134,16348
1288,cr1_0162p_00001.cbf,485,603,238,367,118,129,15222
1289,cr1_0162p_00002.cbf,485,600,238,371,115,133,15295
1290,cr1_0162p_00003.cbf,482,611,237,373,129,136,17544
1291,cr1_0162p_00004.cbf,480,604,238,368,124,130,16120
1292,cr1_0162p_00005.cbf,476,604,236,369,128,133,17024
1293,cr1_0162p_00006.cbf,483,605,239,377,122,138,16836
1294,cr1_0162p_00007.cbf,485,606,240,369,121,129,15609
1295,cr1_0162p_00008.cbf,491,595,247,360,104,113,11752
1296,cr1_0163p_00001.cbf,477,605,244,372,128,128,16384
1297,cr1_0163p_00002.cbf,481,603,239,376,122,137,16714
1298,cr1_0163p_00003.cbf,476,607,240,375,131,135,17685
1299,cr1_0163p_00004.cbf,484,602,238,368,118,130,15340
1300,cr1_0163p_00005.cbf,480,605,234,368,125,134,16750
1301,cr1_0163p_00006.cbf,477,603,239,368,126,129,16254
1302,cr1_0163p_00007.cbf,480,601,239,366,121,127,15367
1303,cr1_0163p_00008.cbf,484,603,239,370,119,131,15589
1304,cr1_0164p_00001.cbf,482,605,242,372,123,130,15990
1305,cr1_0164p_00002.cbf,482,606,239,370,124,131,16244
1306,cr1_0164p_00003.cbf,470,604,242,367,134,125,16750
1307,cr1_0164p_00004.cbf,485,605,234,369,120,135,16200
1308,cr1_0164p_00005.cbf,478,602,238,369,124,131,16244
1309,cr1_0164p_00006.cbf,491,594,246,361,103,115,11845
1310,cr1_0164p_00007.cbf,480,600,240,368,120,128,15360
1311,cr1_0164p_00008.cbf,481,605,241,371,124,130,16120
1312,cr1_0165p_00001.cbf,479,605,236,373,126,137,17262
1313,cr1_0165p_00002.cbf,478,610,235,372,132,137,18084
1314,cr1_0165p_00003.cbf,481,604,241,375,123,134,16482
1315,cr1_0165p_00004.cbf,483,608,241,370,125,129,16125
1316,cr1_0165p_00005.cbf,479,603,238,373,124,135,16740
1317,cr1_0165p_00006.cbf,475,602,235,374,127,139,17653
1318,cr1_0165p_00007.cbf,484,604,239,369,120,130,15600
1319,cr1_0165p_00008.cbf,479,606,241,372,127,131,16637
1320,cr1_0166p_00001.cbf,478,603,238,374,125,136,17000
1321,cr1_0166p_00002.cbf,480,606,238,369,126,131,16506
1322,cr1_0166p_00003.cbf,479,604,234,371,125,137,17125
1323,cr1_0166p_00004.cbf,490,596,246,361,106,115,12190
1324,cr1_0166p_00005.cbf,481,602,240,367,121,127,15367
1325,cr1_0166p_00006.cbf,480,601,235,370,121,135,16335
1326,cr1_0166p_00007.cbf,480,604,238,364,124,126,15624
1327,cr1_0166p_00008.cbf,481,604,239,368,123,129,15867
1328,cr1_0167p_00001.cbf,480,606,240,373,126,133,16758
1329,cr1_0167p_00002.cbf,492,596,249,363,104,114,11856
1330,cr1_0167p_00003.cbf,480,602,240,375,122,135,16470
1331,cr1_0167p_00004.cbf,484,602,238,368,118,130,15340
1332,cr1_0167p_00005.cbf,483,602,233,367,119,134,15946
1333,cr1_0167p_00006.cbf,482,603,235,373,121,138,16698
1334,cr1_0167p_00007.cbf,490,597,247,360,107,113,12091
1335,cr1_0167p_00008.cbf,483,603,237,368,120,131,15720
1336,cr1_0168p_00001.cbf,481,606,242,374,125,132,16500
1337,cr1_0168p_00002.cbf,481,603,238,369,122,131,15982
1338,cr1_0168p_00003.cbf,483,604,236,371,121,135,16335
1339,cr1_0168p_00004.cbf,478,602,235,374,124,139,17236
1340,cr1_0168p_00005.cbf,482,602,234,374,120,140,16800
1341,cr1_0168p_00006.cbf,481,605,239,374,124,135,16740
1342,cr1_0168p_00007.cbf,481,606,238,375,125,137,17125
1343,cr1_0168p_00008.cbf,478,601,241,367,123,126,15498
1344,cr1_0169p_00001.cbf,481,602,237,370,121,133,16093
1345,cr1_0169p_00002.cbf,487,602,237,370,115,133,15295
1346,cr1_0169p_00003.cbf,482,604,238,369,122,131,15982
1347,cr1_0169p_00004.cbf,478,603,239,374,125,135,16875
1348,cr1_0169p_00005.cbf,483,612,235,373,129,138,17802
1349,cr1_0169p_00006.cbf,478,604,237,373,126,136,17136
1350,cr1_0169p_00007.cbf,480,604,236,372,124,136,16864
1351,cr1_0169p_00008.cbf,477,611,236,374,134,138,18492
1352,cr1_0170p_00001.cbf,479,605,234,379,126,145,18270
1353,cr1_0170p_00002.cbf,478,605,239,376,127,137,17399
1354,cr1_0170p_00003.cbf,481,602,239,370,121,131,15851
1355,cr1_0170p_00004.cbf,480,603,233,374,123,141,17343
1356,cr1_0170p_00005.cbf,481,600,237,369,119,132,15708
1357,cr1_0170p_00006.cbf,477,602,235,370,125,135,16875
1358,cr1_0170p_00007.cbf,482,605,239,371,123,132,16236
1359,cr1_0170p_00008.cbf,480,602,240,373,122,133,16226
1360,cr1_0171p_00001.cbf,483,603,231,369,120,138,16560
1361,cr1_0171p_00002.cbf,478,604,241,369,126,128,16128
1362,cr1_0171p_00003.cbf,481,609,236,372,128,136,17408
1363,cr1_0171p_00004.cbf,482,608,237,372,126,135,17010
1364,cr1_0171p_00005.cbf,480,600,239,375,120,136,16320
1365,cr1_0171p_00006.cbf,483,602,236,371,119,135,16065
1366,cr1_0171p_00007.cbf,478,603,238,372,125,134,16750
1367,cr1_0171p_00008.cbf,484,605,240,377,121,137,16577
1368,cr1_0172p_00001.cbf,476,609,235,372,133,137,18221
1369,cr1_0172p_00002.cbf,480,605,237,375,125,138,17250
1370,cr1_0172p_00003.cbf,491,596,244,362,105,118,12390
1371,cr1_0172p_00004.cbf,479,605,234,374,126,140,17640
1372,cr1_0172p_00005.cbf,479,606,232,374,127,142,18034
1373,cr1_0172p_00006.cbf,480,607,236,372,127,136,17272
1374,cr1_0172p_00007.cbf,476,607,233,370,131,137,17947
1375,cr1_0172p_00008.cbf,483,606,241,372,123,131,16113
1376,cr1_0173p_00001.cbf,477,604,238,378,127,140,17780
1377,cr1_0173p_00002.cbf,483,604,233,377,121,144,17424
1378,cr1_0173p_00003.cbf,479,603,237,370,124,133,16492
1379,cr1_0173p_00004.cbf,481,605,239,370,124,131,16244
1380,cr1_0173p_00005.cbf,476,611,237,373,135,136,18360
1381,cr1_0173p_00006.cbf,474,605,233,373,131,140,18340
1382,cr1_0173p_00007.cbf,481,604,240,374,123,134,16482
1383,cr1_0173p_00008.cbf,489,596,247,360,107,113,12091
1384,cr1_0174p_00001.cbf,477,606,238,371,129,133,17157
1385,cr1_0174p_00002.cbf,480,606,238,383,126,145,18270
1386,cr1_0174p_00003.cbf,483,602,237,372,119,135,16065
1387,cr1_0174p_00004.cbf,479,603,240,368,124,128,15872
1388,cr1_0174p_00005.cbf,471,607,232,374,136,142,19312
1389,cr1_0174p_00006.cbf,480,603,238,372,123,134,16482
1390,cr1_0174p_00007.cbf,481,603,237,371,122,134,16348
1391,cr1_0174p_00008.cbf,480,603,238,371,123,133,16359
1392,cr1_0175p_00001.cbf,477,603,241,377,126,136,17136
1393,cr1_0175p_00002.cbf,482,608,239,373,126,134,16884
1394,cr1_0175p_00003.cbf,477,608,235,370,131,135,17685
1395,cr1_0175p_00004.cbf,482,604,239,374,122,135,16470
1396,cr1_0175p_00005.cbf,491,594,245,364,103,119,12257
1397,cr1_0175p_00006.cbf,482,615,239,370,133,131,17423
1398,cr1_0175p_00007.cbf,481,606,240,375,125,135,16875
1399,cr1_0175p_00008.cbf,483,603,241,373,120,132,15840
1400,cr1_0176p_00001.cbf,481,615,231,373,134,142,19028
1401,cr1_0176p_00002.cbf,481,609,233,372,128,139,17792
1402,cr1_0176p_00003.cbf,489,596,247,364,107,117,12519
1403,cr1_0176p_00004.cbf,482,604,231,372,122,141,17202
1404,cr1_0176p_00005.cbf,475,609,235,375,134,140,18760
1405,cr1_0176p_00006.cbf,477,608,234,380,131,146,19126
1406,cr1_0176p_00007.cbf,482,605,239,372,123,133,16359
1407,cr1_0176p_00008.cbf,481,607,239,373,126,134,16884
1408,cr1_0177p_00001.cbf,479,602,240,372,123,132,16236
1409,cr1_0177p_00002.cbf,479,606,237,374,127,137,17399
1410,cr1_0177p_00003.cbf,483,605,236,370,122,134,16348
1411,cr1_0177p_00004.cbf,482,602,235,369,120,134,16080
1412,cr1_0177p_00005.cbf,481,603,234,371,122,137,16714
1413,cr1_0177p_00006.cbf,478,604,235,371,126,136,17136
1414,cr1_0177p_00007.cbf,480,604,235,371,124,136,16864
1415,cr1_0177p_00008.cbf,481,603,238,372,122,134,16348
1416,cr1_0178p_00001.cbf,480,602,238,371,122,133,16226
1417,cr1_0178p_00002.cbf,481,606,236,372,125,136,17000
1418,cr1_0178p_00003.cbf,483,605,237,373,122,136,16592
1419,cr1_0178p_00004.cbf,481,608,240,375,127,135,17145
1420,cr1_0178p_00005.cbf,482,603,236,371,121,135,16335
1421,cr1_0178p_00006.cbf,481,608,235,374,127,139,17653
1422,cr1_0178p_00007.cbf,481,606,239,374,125,135,16875
1423,cr1_0178p_00008.cbf,481,604,241,375,123,134,16482
1424,cr1_0179p_00001.cbf,478,607,240,372,129,132,17028
1425,cr1_0179p_00002.cbf,490,595,242,367,105,125,13125
1426,cr1_0179p_00003.cbf,483,603,238,379,120,141,16920
1427,cr1_0179p_00004.cbf,483,606,239,373,123,134,16482
1428,cr1_0179p_00005.cbf,476,605,232,367,129,135,17415
1429,cr1_0179p_00006.cbf,476,603,235,371,127,136,17272
1430,cr1_0179p_00007.cbf,480,608,236,375,128,139,17792
1431,cr1_0179p_00008.cbf,481,607,238,375,126,137,17262
1432,cr1_0180p_00001.cbf,480,608,237,371,128,134,17152
1433,cr1_0180p_00002.cbf,481,606,239,384,125,145,18125
1434,cr1_0180p_00003.cbf,479,608,233,373,129,140,18060
1435,cr1_0180p_00004.cbf,481,605,237,372,124,135,16740
1436,cr1_0180p_00005.cbf,478,608,229,371,130,142,18460
1437,cr1_0180p_00006.cbf,475,607,239,372,132,133,17556
1438,cr1_0180p_00007.cbf,475,608,231,374,133,143,19019
1439,cr1_0180p_00008.cbf,483,609,239,373,126,134,16884
1440,cr1_0181p_00001.cbf,476,606,231,378,130,147,19110
1441,cr1_0181p_00002.cbf,480,604,232,377,124,145,17980
1442,cr1_0181p_00003.cbf,478,605,237,369,127,132,16764
1443,cr1_0181p_00004.cbf,476,604,237,368,128,131,16768
1444,cr1_0181p_00005.cbf,480,606,237,373,126,136,17136
1445,cr1_0181p_00006.cbf,479,604,235,377,125,142,17750
1446,cr1_0181p_00007.cbf,478,607,241,371,129,130,16770
1447,cr1_0181p_00008.cbf,482,603,240,370,121,130,15730
